Word,Count
fuller,4
utilising,4
improvement,4
passive,4
proactive,4
promising,4
collect,4
empirical,4
incentivise,4
utilisation,4
custodian,4
client,4
wider,4
aggregation,4
space,4
losing,4
analysing,4
determined,4
scores,4
suitable,4
legal,4
facing,4
complementing,4
eroding,4
awareness,4
acquire,4
diversify,4
shifts,4
excel,4
adds,4
strengthen,4
limit,4
segment,4
embedding,4
touchpoints,4
intuitive,4
extending,4
solidify,4
indirectly,4
invested,4
incubator,4
focused,4
chance,4
organisation,4
opinions,4
revamping,4
lowering,4
bars,4
hnw,4
harvesting,4
intelligent,4
accountabilities,4
disclosure,4
breed,4
excellence,4
modelling,4
erroneous,4
redefined,4
good,4
specialisation,4
continuity,4
negotiating,4
interpretation,4
reverting,4
manually,4
readable,4
humans,4
tactics,4
broaden,4
transact,4
extended,3
unique,3
members,3
introduced,3
entity,3
entities,3
relies,3
reading,3
guide,3
details,3
leadership,3
mastercard,3
david,3
stephen,3
nasdaq,3
hsbc,3
barclays,3
government,3
shape,3
robert,3
kong,3
deputy,3
institute,3
james,3
zopa,3
cto,3
bloomberg,3
club,3
ripple,3
jeff,3
kevin,3
mike,3
bought,3
simple,3
principal,3
singh,3
liquity,3
crowdfunding,3
crowdcube,3
includes,3
abel,3
lee,3
blake,3
explore,3
sep,3
delivery,3
friction,3
largest,3
pools,3
employ,3
intensive,3
light,3
sector,3
activity,3
radically,3
store,3
winning,3
applications,3
things,3
personalise,3
competitors,3
origination,3
stand,3
subsidise,3
turn,3
widening,3
quicker,3
stages,3
fall,3
natural,3
language,3
declines,3
stability,3
developments,3
marginal,3
scalable,3
prosumers,3
tangible,3
overview,3
simpler,3
majority,3
elimination,3
splintering,3
rationale,3
evolved,3
reduces,3
accepted,3
delays,3
despite,3
fraudulent,3
interoperability,3
illustrative,3
complement,3
understood,3
amazon,3
deployment,3
elect,3
seamlessly,3
environments,3
conscious,3
spend,3
maximise,3
willingness,3
attract,3
automating,3
label,3
capture,3
attractive,3
appeal,3
application,3
authorisation,3
exert,3
replaced,3
replacement,3
targeting,3
component,3
forced,3
houses,3
catalyst,3
messaging,3
sending,3
fx,3
basic,3
actual,3
exposed,3
vast,3
notable,3
failures,3
underbanked,3
fiat,3
border,3
foreign,3
atm,3
goals,3
finances,3
gradually,3
rail,3
reliability,3
sustainability,3
alterative,3
maturity,3
minimise,3
actuarial,3
decades,3
true,3
agent,3
begun,3
statistical,3
measurable,3
catastrophic,3
tech,3
properties,3
occur,3
homogenised,3
replicated,3
sensitive,3
accelerate,3
lowered,3
impetus,3
gains,3
bundling,3
extreme,3
evaluate,3
requires,3
insuring,3
aligned,3
adverse,3
tend,3
fit,3
car,3
benchmarking,3
going,3
supporting,3
regimes,3
financially,3
reap,3
accidents,3
adjust,3
demonstrate,3
combined,3
installed,3
adequate,3
adjustments,3
uw,3
customised,3
gaining,3
streams,3
constantly,3
holders,3
leverages,3
demonstrating,3
lifecycle,3
desirable,3
considering,3
brokers,3
features,3
learn,3
tier,3
approval,3
error,3
inefficiency,3
met,3
determine,3
depending,3
spectrum,3
comfortable,3
conflict,3
rating,3
minimal,3
varying,3
reporting,3
manifested,3
standardise,3
perceived,3
sales,3
eligible,3
motives,3
qualified,3
energy,3
structuring,3
buying,3
wisdom,3
analysts,3
remains,3
pension,3
ideas,3
capitals,3
sustainable,3
properly,3
feel,3
originally,3
catered,3
trend,3
threshold,3
improves,3
record,3
room,3
suboptimal,3
maintenance,3
maintaining,3
monitored,3
interfaces,3
restrictions,3
differentiating,3
consistency,3
standardisation,3
great,3
clarity,3
infer,3
discontent,3
executing,3
traded,3
est,3
sentiment,3
reacts,3
stocks,3
predicts,3
unfair,3
fact,3
otc,3
provisioned,2
consumed,2
forward,2
committee,2
collectively,2
modules,2
oversight,2
casualty,2
william,2
fis,2
cfo,2
tom,2
max,2
morgan,2
stored,2
list,2
jeremy,2
sarah,2
dave,2
circle,2
lloyd,2
engine,2
hyperion,2
coinbase,2
north,2
abundance,2
estimize,2
brian,2
jan,2
christian,2
deal,2
globe,2
vodafone,2
kopo,2
pacific,2
park,2
shanghai,2
bitpay,2
transferwise,2
barry,2
maria,2
don,2
second,2
hub,2
sar,2
frank,2
production,2
web,2
transformative,2
evolutionary,2
strive,2
phone,2
felt,2
aggressively,2
alter,2
summarised,2
homogenisation,2
force,2
wearables,2
fickle,2
benchmark,2
scope,2
capturing,2
api,2
meeting,2
imperative,2
reconsider,2
narrow,2
decreasing,2
competitively,2
pace,2
distributing,2
proprietary,2
widen,2
commodities,2
derivative,2
integrity,2
cut,2
streamlining,2
addressed,2
groups,2
impacting,2
leaving,2
underlying,2
displaced,2
embrace,2
commerce,2
inhibiting,2
traceability,2
facilitating,2
records,2
denomination,2
safety,2
shopping,2
identification,2
wireless,2
disrupt,2
code,2
aims,2
enhance,2
invisible,2
push,2
eliminates,2
avoid,2
truth,2
stickier,2
desire,2
combine,2
proportion,2
cognitive,2
influence,2
intensity,2
surviving,2
virtually,2
pick,2
optimisation,2
offset,2
charges,2
issuance,2
stronger,2
introduce,2
efficacy,2
backward,2
accumulation,2
profits,2
appealing,2
cooperation,2
impose,2
revenues,2
prudent,2
centralisation,2
credits,2
displace,2
message,2
interbank,2
telegraph,2
instantaneous,2
days,2
tasks,2
transmit,2
secured,2
utilised,2
employing,2
regions,2
operators,2
batch,2
airtime,2
senders,2
shortcomings,2
flows,2
familiar,2
initiates,2
traceable,2
reach,2
borderless,2
distance,2
achieving,2
entirely,2
consume,2
stay,2
led,2
bodies,2
cic,2
possess,2
expedite,2
introducing,2
difficulty,2
implementing,2
unforeseen,2
participation,2
establishing,2
autonomous,2
broad,2
centric,2
popular,2
technological,2
correlation,2
advent,2
box,2
deploy,2
reinsure,2
allowed,2
mandated,2
acquired,2
considerably,2
drivers,2
reinsurers,2
decoupling,2
cycles,2
widened,2
bundle,2
encompasses,2
adjusted,2
actuary,2
fragmented,2
proliferate,2
stablise,2
acquisition,2
derived,2
united,2
states,2
realise,2
collusion,2
accelerates,2
heavily,2
enterprises,2
rural,2
sectors,2
situations,2
vertical,2
brings,2
age,2
designed,2
agents,2
amidst,2
jurisdictions,2
boundaries,2
reflected,2
predicted,2
acceleration,2
sign,2
opt,2
economics,2
vitals,2
static,2
bilateral,2
automotive,2
calculation,2
avoiding,2
pool,2
tires,2
discount,2
travel,2
encouraging,2
subsidising,2
feasible,2
exclude,2
ensuring,2
received,2
mutual,2
layers,2
gaps,2
fashion,2
contractual,2
obligations,2
protected,2
susceptible,2
obtaining,2
bandwidth,2
absorb,2
overhead,2
achieved,2
creditease,2
unable,2
diversifying,2
investing,2
amp,2
justify,2
measurement,2
generational,2
continues,2
voice,2
respective,2
rising,2
sort,2
subsidised,2
documents,2
quasi,2
unfamiliar,2
realign,2
independently,2
strengths,2
pose,2
dividends,2
lengthy,2
fair,2
customisation,2
equities,2
flexibly,2
implicit,2
rounds,2
literacy,2
generating,2
sooner,2
spacehive,2
debentures,2
overlap,2
simultaneously,2
favourite,2
chilango,2
coupon,2
raised,2
tool,2
exclusivity,2
hurdles,2
suffered,2
affordable,2
etfs,2
pursue,2
automates,2
empowers,2
financials,2
receiving,2
solid,2
millennial,2
billion,2
automatic,2
redeploying,2
brokerages,2
skills,2
gathers,2
reaction,2
differentiator,2
tolerance,2
synthesis,2
hr,2
faced,2
constraints,2
updating,2
costly,2
disparate,2
turnaround,2
middle,2
topological,2
correlations,2
hypothesis,2
organises,2
shareholding,2
unattainable,2
outsource,2
disappear,2
quantitative,2
definition,2
externalising,2
translate,2
regulation,2
turnover,2
transitions,2
incorporating,2
hfts,2
billions,2
rosenblatt,2
correct,2
hypothesising,2
intervened,2
revert,2
tangibly,2
maker,2
twitter,2
caused,2
posting,2
minutes,2
tweet,2
positions,2
transacting,2
strengthened,2
relative,2
redistributed,2
reshaping,1
final,1
june,1
applying,1
included,1
discuss,1
patient,1
llp,1
legally,1
independent,1
responsible,1
whatsoever,1
table,1
contents,1
oliver,1
bussman,1
ann,1
cairns,1
fred,1
crawford,1
alix,1
grip,1
rotenberg,1
bmo,1
neeraj,1
sahai,1
heyvaert,1
lance,1
uggla,1
markit,1
cls,1
henry,1
ritchotte,1
dieter,1
se,1
bale,1
converged,1
worldwide,1
hastings,1
hedges,1
fabrizio,1
campelli,1
ericson,1
chan,1
coppola,1
santander,1
christine,1
iq,1
dow,1
jones,1
mcgraw,1
hill,1
ignacio,1
goicoechea,1
banorte,1
foundation,1
palatnick,1
dtcc,1
peter,1
rutland,1
nicolas,1
skowronski,1
julius,1
baer,1
smith,1
plc,1
huw,1
steenis,1
stanley,1
tarver,1
capco,1
asheesh,1
advani,1
allaire,1
giles,1
andrews,1
radhika,1
angara,1
yoni,1
assia,1
jolyon,1
barker,1
alex,1
inga,1
beale,1
beecroft,1
benazeh,1
biller,1
bingle,1
bottomley,1
catherine,1
brycki,1
olaf,1
carlson,1
wee,1
ulf,1
carlsson,1
bhaskar,1
chakravorti,1
chappell,1
gongpil,1
choi,1
jonathan,1
coblentz,1
cockerton,1
cowell,1
eugene,1
danilkis,1
bruce,1
thomas,1
deluca,1
marten,1
den,1
haring,1
samir,1
desai,1
maciej,1
dolinski,1
dooley,1
drake,1
leigh,1
drogen,1
aron,1
dutta,1
grechen,1
effgen,1
fawcett,1
covestor,1
fastacash,1
etoro,1
lloyds,1
meniga,1
stockspot,1
japan,1
associate,1
dean,1
fletcher,1
school,1
law,1
diplomacy,1
tufts,1
shadows,1
progresso,1
financero,1
founding,1
metlife,1
mambu,1
joint,1
economist,1
reasoning,1
thinking,1
cisco,1
zipcar,1
lin,1
feng,1
clare,1
flynn,1
levy,1
girouard,1
gleeson,1
goldman,1
russell,1
gould,1
green,1
julia,1
groves,1
habberfield,1
jr,1
jilliene,1
helman,1
dylan,1
higgins,1
dorothy,1
hillenius,1
reid,1
hoffman,1
kaori,1
iida,1
bert,1
essen,1
jung,1
sony,1
kapoor,1
brad,1
katsuyama,1
keene,1
kennedy,1
damian,1
kimmelman,1
kirkpatrick,1
kooper,1
lanng,1
francine,1
lacqua,1
renaud,1
laplanche,1
larsen,1
laven,1
gerard,1
lemos,1
levchin,1
li,1
sandra,1
linhan,1
nektarios,1
liolios,1
ken,1
lo,1
essentia,1
upstart,1
wallaby,1
eco,1
chair,1
ukfca,1
realty,1
mogul,1
ing,1
innnovator,1
division,1
nhk,1
managng,1
dragon,1
iex,1
duedil,1
techonomy,1
leapfroginvestments,1
tradeshift,1
affirm,1
ctquan,1
lark,1
startupbootcamp,1
fintech,1
anx,1
bo,1
lu,1
lynn,1
macdonald,1
mak,1
makin,1
demetrios,1
marantis,1
emmanuel,1
marot,1
massaro,1
mathias,1
steve,1
mendel,1
douglas,1
liao,1
min,1
rory,1
moloney,1
nadler,1
mas,1
nakachi,1
naughton,1
nentw,1
ich,1
zhu,1
ning,1
nugent,1
pair,1
kyung,1
yang,1
kitty,1
parry,1
loren,1
pastore,1
patton,1
leslie,1
payne,1
sandy,1
peng,1
anthony,1
pereira,1
claudine,1
perlet,1
jonas,1
piela,1
basil,1
qunibi,1
simon,1
redfern,1
reich,1
selma,1
ribica,1
rieche,1
antonia,1
rofagha,1
ibm,1
ironfly,1
square,1
robot,1
peertransfer,1
zest,1
commission,1
duco,1
professor,1
bison,1
ubipay,1
templars,1
upslide,1
emea,1
amex,1
lendup,1
ucan,1
percentile,1
coo,1
avuba,1
iwoca,1
yin,1
rong,1
rosenberger,1
sara,1
arjan,1
schutte,1
vasuki,1
shastry,1
hyunwook,1
shin,1
shrier,1
silbert,1
sin,1
gurjeet,1
balvinder,1
siddarth,1
sit,1
sonderegger,1
stewart,1
ron,1
suber,1
stu,1
talyor,1
matin,1
tamizi,1
donald,1
tang,1
spiros,1
theodossiou,1
tickner,1
trotta,1
wales,1
karen,1
webster,1
karsten,1
wenzlaff,1
darren,1
westlake,1
wilkins,1
wilson,1
edan,1
yago,1
roger,1
ying,1
joyce,1
giuseppe,1
zocco,1
batan,1
popfunding,1
cigna,1
tootpay,1
programme,1
pivotal,1
wallace,1
strategist,1
lenddo,1
prosper,1
algomi,1
shaw,1
lp,1
skrill,1
leader,1
german,1
marsh,1
mmco,1
epiphyte,1
pandai,1
oriental,1
patron,1
mika,1
ciotola,1
oberholzner,1
maja,1
schwob,1
eva,1
thurnhofer,1
joerg,1
weydanz,1
color,1
problems,1
prevented,1
path,1
evolutions,1
distinct,1
impactful,1
engaged,1
officers,1
tianjin,1
boston,1
eleven,1
comprise,1
exerting,1
synthesised,1
deliberate,1
predictable,1
attacked,1
imminent,1
effects,1
positively,1
negatively,1
divided,1
summarized,1
examined,1
grouping,1
cryptocurrencies,1
modernise,1
ubiquity,1
forming,1
transforming,1
evaluation,1
shorten,1
venue,1
tailor,1
dimensions,1
undiscovered,1
robo,1
forcing,1
externalisable,1
flattens,1
course,1
quantifiable,1
themes,1
specialisations,1
targeted,1
unbundle,1
conclusion,1
phase,1
dive,1
deeply,1
launching,1
uniquely,1
positioned,1
advancements,1
convene,1
align,1
cutting,1
fueling,1
perceptions,1
blockchain,1
threaten,1
disintermediate,1
outdated,1
inefficiencies,1
blueprint,1
presenting,1
organised,1
map,1
answers,1
background,1
narratives,1
module,1
undisrupted,1
payers,1
regime,1
broken,1
deepen,1
displacing,1
cheques,1
trips,1
inflexibility,1
hand,1
electronically,1
taxation,1
documenting,1
ordering,1
geotagging,1
biometrics,1
tokenisation,1
diagram,1
closed,1
convenient,1
nfc,1
qr,1
consolidates,1
mobility,1
cashflow,1
variable,1
preferable,1
moments,1
regularly,1
prominent,1
step,1
everyday,1
relinquish,1
effort,1
incentivize,1
load,1
marginalisation,1
program,1
owning,1
hinder,1
prompting,1
branded,1
optimised,1
apple,1
unlimited,1
clicks,1
taps,1
recommend,1
surrounded,1
linkage,1
impartiality,1
engines,1
sacrificing,1
decline,1
rewarding,1
lowest,1
arms,1
fronts,1
relied,1
maintains,1
ubiquitous,1
passing,1
entrance,1
encouragement,1
conversion,1
interoperable,1
nationally,1
violations,1
immature,1
construct,1
confusion,1
preferred,1
significance,1
worthiness,1
inexpensive,1
priority,1
solve,1
involve,1
asks,1
bic,1
iban,1
sends,1
responds,1
intrabank,1
wire,1
originated,1
western,1
instructing,1
intended,1
digitisation,1
century,1
hours,1
receiver,1
reciprocal,1
assurance,1
allocate,1
nodes,1
example,1
smtp,1
mail,1
servers,1
denominate,1
crypto,1
beenz,1
flooz,1
digicash,1
pseudonymous,1
whitepaper,1
proposed,1
bitcoins,1
encryption,1
cent,1
capable,1
governed,1
weaker,1
nonexistent,1
monies,1
firm,1
mpesa,1
telco,1
researchers,1
uganda,1
botswana,1
ghana,1
spontaneously,1
proxy,1
relatives,1
friends,1
resell,1
kenya,1
operator,1
safaricom,1
accessed,1
cell,1
phones,1
sms,1
january,1
completed,1
outlets,1
suited,1
inclusion,1
handled,1
body,1
initiated,1
prone,1
varies,1
recorded,1
processors,1
settle,1
practically,1
unalterable,1
conventional,1
irreversibility,1
unconventional,1
hacking,1
exceed,1
scalability,1
geographical,1
factor,1
minimised,1
fluctuation,1
momentum,1
manufacture,1
reinforcing,1
separated,1
securely,1
processor,1
conjunction,1
stores,1
provision,1
split,1
undesirable,1
complexities,1
floats,1
oversee,1
breaches,1
mt,1
gox,1
redress,1
unsolved,1
unstable,1
domestic,1
fidor,1
funeral,1
expands,1
possibility,1
aml,1
perceiving,1
upgrades,1
block,1
cease,1
serious,1
national,1
consortiums,1
globally,1
augmenting,1
controls,1
revised,1
restructured,1
designs,1
weaknesses,1
rolled,1
unwanted,1
mitigated,1
inherently,1
homogenize,1
standardising,1
slowly,1
couple,1
slowest,1
decade,1
faces,1
labelling,1
rest,1
advancing,1
surpassing,1
aggregator,1
beatthatquote,1
charging,1
securitization,1
catastrophe,1
collateralised,1
rentals,1
commoditization,1
homogenises,1
transferred,1
constrained,1
burdens,1
absent,1
afford,1
budgets,1
allowance,1
resolution,1
takeover,1
oligopolistic,1
peers,1
logical,1
covering,1
subtract,1
coverages,1
family,1
concentrating,1
suburban,1
package,1
agriculture,1
owners,1
capacities,1
comprehensively,1
fairly,1
peace,1
covered,1
people,1
exacerbated,1
oversubscribe,1
survive,1
insufficient,1
depth,1
demographics,1
cancer,1
patients,1
medical,1
manhattan,1
residence,1
profession,1
matches,1
commitments,1
suppliers,1
bifurcation,1
unhealthy,1
reinsurance,1
concentrated,1
scan,1
penetrate,1
presents,1
telecommunication,1
interacting,1
identities,1
centuries,1
submitted,1
statistics,1
cycle,1
gradual,1
prediction,1
gps,1
typical,1
air,1
bag,1
segmentation,1
accumulates,1
installation,1
tracking,1
abandon,1
deterring,1
delayed,1
temperature,1
smoke,1
prevention,1
triaging,1
quantify,1
quantified,1
utilization,1
install,1
measurability,1
circumstances,1
type,1
owned,1
content,1
consultation,1
wristbands,1
thermometers,1
adoptable,1
automakers,1
portable,1
os,1
fire,1
alarms,1
thermostats,1
households,1
manufactures,1
redevelopment,1
comparability,1
concern,1
red,1
lining,1
excluded,1
weather,1
warnings,1
arrange,1
consultants,1
magnitude,1
marmalade,1
vitality,1
encourages,1
voluntarily,1
healthier,1
gifts,1
matters,1
decease,1
absence,1
incorrect,1
gaming,1
picture,1
vacation,1
approaching,1
packages,1
incent,1
recovery,1
guardians,1
alignment,1
halo,1
locking,1
delaying,1
tire,1
misappropriated,1
optimising,1
bancassurance,1
sourced,1
adopters,1
separation,1
lie,1
selecting,1
fairness,1
privacy,1
appetites,1
intermediated,1
period,1
absorbing,1
subprime,1
held,1
saved,1
riskier,1
dissipated,1
tightening,1
considerable,1
showcasing,1
myriad,1
oriented,1
mainstream,1
dominated,1
depository,1
incorporate,1
onboard,1
partly,1
predefined,1
depositors,1
generates,1
differential,1
mere,1
compensated,1
percentage,1
reserves,1
pooling,1
mitigates,1
guarantees,1
thin,1
file,1
pressured,1
referral,1
matures,1
destination,1
float,1
competitor,1
entrenched,1
competes,1
started,1
chinese,1
aiming,1
bridge,1
urban,1
accounting,1
secondary,1
ratio,1
helping,1
mechanism,1
referring,1
suit,1
formed,1
alliance,1
plans,1
earning,1
borrower,1
inclusive,1
rebuild,1
fuel,1
selectively,1
fell,1
categories,1
helps,1
supplement,1
enterprise,1
instance,1
indication,1
leakage,1
straight,1
channelling,1
running,1
shrinkage,1
disintermediated,1
tolerant,1
nurtured,1
assume,1
telephone,1
struggle,1
functional,1
photo,1
prohibitive,1
apis,1
enhancements,1
germany,1
game,1
text,1
runs,1
download,1
exposing,1
functionality,1
onboarding,1
savvy,1
shaped,1
heightened,1
sophisticating,1
presence,1
kind,1
centrality,1
chose,1
ux,1
involves,1
bancorp,1
trustworthy,1
cannibalise,1
bargaining,1
solely,1
worry,1
disposal,1
familiarity,1
mature,1
reliable,1
initially,1
bi,1
lateral,1
eventually,1
depositories,1
supermarket,1
save,1
budget,1
venmo,1
bankcorp,1
cbw,1
fdic,1
allpoint,1
incentive,1
verifier,1
infrequent,1
stories,1
emulate,1
tangent,1
spaces,1
enriched,1
command,1
cardless,1
withdrawals,1
receipts,1
augmented,1
reality,1
finder,1
lockbox,1
unidentified,1
literate,1
leave,1
unwilling,1
anchored,1
redefining,1
emphasis,1
unbundled,1
la,1
carte,1
compared,1
offs,1
tangential,1
democratisation,1
funnel,1
outweigh,1
pipeline,1
fulfilled,1
facility,1
consumption,1
entrepreneurship,1
fueled,1
screening,1
delay,1
ipos,1
aided,1
jumpstart,1
jobs,1
imbalance,1
fulfillment,1
strictly,1
inadequate,1
deterred,1
weed,1
credible,1
fields,1
carries,1
customisable,1
clauses,1
debts,1
sold,1
seasoned,1
allocations,1
stratified,1
ipo,1
prospects,1
responsibility,1
opting,1
acts,1
protect,1
fostering,1
approved,1
vc,1
incubate,1
excessive,1
dilution,1
horizon,1
include,1
favorite,1
coffee,1
paving,1
roads,1
pursuits,1
qualify,1
civic,1
playgrounds,1
parks,1
pitch,1
rally,1
raises,1
environmentally,1
communities,1
succeed,1
purposeful,1
t,1
triple,1
bottom,1
misallocation,1
ineffective,1
expected,1
inspired,1
engaging,1
exiting,1
compensate,1
perks,1
exists,1
food,1
year,1
unsecured,1
unlisted,1
burrito,1
week,1
duration,1
bond,1
voucher,1
burritos,1
exceeding,1
loaded,1
incurred,1
equivalent,1
personally,1
unavailable,1
induce,1
preference,1
underpricing,1
subscription,1
covenants,1
entailed,1
shortening,1
shortened,1
broadened,1
testing,1
broadening,1
pushing,1
professionals,1
registered,1
investable,1
annuities,1
rare,1
estate,1
retirement,1
advise,1
bar,1
instability,1
uncertain,1
reticent,1
expectation,1
structures,1
democratising,1
algorithm,1
commoditises,1
minimises,1
leveraged,1
individualisation,1
lowers,1
spur,1
inter,1
encompass,1
defect,1
accepting,1
intensifying,1
consists,1
rebalanced,1
penetrated,1
educated,1
situation,1
irrational,1
crash,1
suitably,1
amplify,1
intergenerational,1
schwab,1
announced,1
featuring,1
rebalancing,1
visualisation,1
eliminate,1
programming,1
compression,1
opinion,1
estimates,1
mimic,1
trusts,1
overcome,1
diy,1
prosumer,1
churn,1
entries,1
exits,1
misalignment,1
overlooking,1
tail,1
performing,1
overly,1
confident,1
unsuitable,1
incentivising,1
replicate,1
intensifies,1
younger,1
earlier,1
operation,1
unreachable,1
centralise,1
exploring,1
redundant,1
remained,1
notion,1
efficiently,1
competency,1
arising,1
dodd,1
stricter,1
laundering,1
adapting,1
lost,1
updates,1
inconsistency,1
impede,1
philosophies,1
backgrounds,1
entire,1
constructing,1
formats,1
aggregating,1
extraction,1
starts,1
trial,1
dynamic,1
coping,1
periodic,1
expended,1
aggregates,1
projection,1
assumptions,1
utilises,1
draw,1
outliners,1
redkite,1
monitors,1
layering,1
noncompliant,1
instantaneously,1
opengamma,1
manipulate,1
avg,1
attainable,1
inputs,1
repeats,1
backseat,1
quant,1
threatens,1
massively,1
architectures,1
visual,1
army,1
reallocate,1
specialising,1
resource,1
spill,1
capitalise,1
leveled,1
training,1
configure,1
offices,1
internalised,1
holdings,1
interpret,1
solidifying,1
dissemination,1
starting,1
accountability,1
manageable,1
cheaply,1
formalisation,1
simplifies,1
supervision,1
influenced,1
amplification,1
fail,1
unintended,1
employees,1
utility,1
opposed,1
agile,1
black,1
interpreted,1
approached,1
lens,1
respect,1
weighed,1
proliferated,1
lockstep,1
performed,1
dealers,1
coordinating,1
times,1
datasets,1
routing,1
declining,1
reached,1
peak,1
day,1
tabb,1
uncover,1
mapping,1
prescriptive,1
input,1
researching,1
privileged,1
spreads,1
tighten,1
triggers,1
vastly,1
moves,1
chasing,1
intraday,1
dataminr,1
sntmnt,1
trigger,1
speculation,1
converges,1
variances,1
eliminated,1
unveil,1
derive,1
sophisticate,1
neuro,1
dimension,1
tradingsolutions,1
combines,1
neural,1
genetic,1
scrutinised,1
misinterpretation,1
triggering,1
mitigate,1
unfavourable,1
explosions,1
posted,1
press,1
spree,1
wiped,1
recovered,1
announcement,1
guessed,1
validity,1
enormous,1
appearing,1
marginalised,1
computation,1
drastically,1
illiquid,1
aim,1
objectively,1
depend,1
behalf,1
formal,1
inefficient,1
called,1
greatly,1
desirability,1
imperfect,1
choosing,1
tenders,1
embed,1
evaluated,1
critically,1
informed,1
inventory,1
overlook,1
limitation,1
assessed,1
revealing,1
undesired,1
objective,1
sizes,1
incentivised,1
join,1
yield,1
objectivity,1
merits,1
researched,1
contacting,1
catalogued,1
lucrative,1
constricted,1
broadest,1
specialization,1
resilience,1
standing,1
techniques,1
concerns,1
excluding,1
orders,1
reasonably,1
specialties,1
influential,1
facilities,1
colluding,1
disorganised,1
bypass,1
directors,1
shareholder,1
shareholders,1
completion,1
escrow,1
custodial,1
groupings,1
values,1
negotiation,1
diminishes,1
fulfilling,1
falls,1
hwankim,1
bank,205
dlt,196
financial,182
smart,140
economic,137
forum,137
time,127
trade,106
contract,104
state,100
investors,94
process,94
will,92
data,92
investor,90
market,85
asset,83
future,75
real,75
banks,72
risk,70
services,69
ledger,68
regulatory,68
technology,66
current,66
settlement,66
loan,66
key,65
proxy,65
fis,61
regulator,61
automated,60
distributed,59
transfer,57
regulators,55
global,52
equity,52
processes,51
activities,50
custodian,49
potential,48
payments,47
business,45
loss,45
corporation,45
case,44
capital,44
coco,44
compliance,44
assets,44
member,43
details,43
claims,42
transaction,42
counterparty,42
provide,41
benefits,41
money,41
claim,41
contracts,40
voting,39
audit,39
rehypothecation,38
deloitte,37
lead,37
goods,37
additional,36
collateral,35
payment,35
critical,34
post,33
transactions,33
participants,33
required,33
report,32
core,32
third,32
funds,32
kyc,32
supporting,32
reduce,32
description,31
investment,31
conditions,31
manual,31
intermediaries,31
arranger,31
finance,30
transparency,30
party,30
access,30
syndicate,30
servicing,30
bond,30
statements,30
digital,29
implementation,29
bonds,29
clearing,29
credit,29
trigger,29
challenge,29
summary,28
processing,28
central,28
counterparties,28
sender,28
review,28
infrastructure,27
insurance,27
initiate,27
ensure,27
beneficiary,27
history,26
cash,26
facilitate,26
cost,26
correspondent,26
insuree,26
project,25
syndicated,25
costs,25
underwriting,25
group,24
legal,24
shared,24
exchange,24
reducing,24
accounts,24
statement,24
points,23
reporting,23
stored,23
import,23
role,22
ecosystem,22
providing,22
cases,22
enable,22
importer,22
assessment,22
export,22
absorption,22
ratio,22
opportunities,21
deep,21
pain,21
associated,21
based,21
system,21
insurer,21
diligence,21
votes,21
entity,20
entities,20
systems,20
multiple,20
t,20
sources,20
reduced,20
request,20
swift,19
applications,19
implications,19
require,19
aml,19
execution,19
customs,19
operator,19
country,19
percentage,19
loans,18
team,18
securities,18
level,18
executed,18
errors,18
records,18
pledged,18
number,18
exporter,18
trades,18
depiction,18
transparent,18
calculation,18
cast,18
approach,17
management,17
order,17
trust,17
view,17
directly,17
stakeholders,17
individual,17
condition,17
ownership,17
terms,17
provided,16
currently,16
interest,16
operational,16
perform,16
alignment,16
facilitates,16
improve,16
broker,16
participation,16
enforcement,16
industry,15
impact,15
members,15
network,15
company,15
large,15
solution,15
enabling,15
ensuring,15
governance,15
lack,15
organization,15
determine,15
inspection,15
stress,15
auditor,15
exist,15
experts,14
tax,14
contingent,14
markets,14
analyses,14
product,14
reports,14
analysis,14
liquidity,14
trading,14
high,14
customer,14
eliminating,14
overview,14
confirmation,14
adjuster,14
shipment,14
vote,14
mail,14
executive,13
convertible,13
head,13
models,13
conclusion,13
enables,13
agreements,13
fi,13
rating,13
establish,13
monitor,13
participant,13
agreement,13
local,13
automation,13
questions,12
limited,12
work,12
international,12
authority,12
billion,12
stakeholder,12
standardized,12
requirements,12
set,12
accessible,12
automate,12
reinsurer,12
principal,12
issuance,12
fees,12
submission,12
intensive,12
invoice,12
tokenized,12
online,12
subject,11
matter,11
retail,11
framework,11
existing,11
dive,11
fiat,11
incumbents,11
today,11
reduces,11
reduction,11
parties,11
validation,11
point,11
standards,11
creation,11
insurers,11
introduction,11
utilizing,11
platforms,11
tests,11
rate,11
fund,11
life,11
letter,11
sell,11
llp,10
support,10
explored,10
findings,10
chief,10
operations,10
banking,10
canada,10
australia,10
faster,10
standard,10
currency,10
focus,10
leveraging,10
established,10
improved,10
liability,10
limits,10
exists,10
liabilities,10
instruments,10
verify,10
eliminate,10
outlook,10
unanswered,10
categories,10
freight,10
legacy,10
volatility,10
annual,10
providers,10
secondary,10
disintermediation,10
behalf,10
discretionary,10
acknowledgements,9
decision,9
corporate,9
strategy,9
director,9
solutions,9
service,9
transformative,9
total,9
identified,9
regulated,9
obligations,9
single,9
storing,9
attributes,9
integration,9
three,9
successful,9
outcomes,9
record,9
proof,9
result,9
trusted,9
met,9
complete,9
store,9
templates,9
institution,9
background,9
documentation,9
costly,9
account,9
savings,9
settle,9
takeaways,9
coverage,9
financials,9
hedge,9
distribution,9
distribute,9
safekeeping,9
csd,9
blockchain,8
